hhid,round,gps_latitude,gps_longitude
14065,7,,
14065,7,,
14065,7,,
14066,7,,
14066,7,,
14066,7,,
14066,7,,
14066,7,,
14066,7,,
14067,7,,
14067,7,,
14067,7,,
14067,7,,
14067,7,,
14067,7,,
14068,7,,
14068,7,,
14068,7,,
14069,7,,
14069,7,,
14069,7,,
14071,7,,
14071,7,,
14071,7,,
14073,7,,
14073,7,,
14073,7,,
14073,7,,
14073,7,,
14073,7,,
14074,7,,
14074,7,,
14075,7,,
14075,7,,
14075,7,,
14075,7,,
14075,7,,
14075,7,,
14076,7,,
14076,7,,
14076,7,,
14076,7,,
14076,7,,
14076,7,,
14077,7,,
14077,7,,
14077,7,,
14077,7,,
14077,7,,
14077,7,,
14078,7,,
14078,7,,
14078,7,,
14078,7,,
14078,7,,
14078,7,,
14081,7,,
14082,7,,
14082,7,,
14082,7,,
14082,7,,
14082,7,,
14082,7,,
14083,7,,
14083,7,,
14083,7,,
14083,7,,
14083,7,,
14083,7,,
14085,7,,
14085,7,,
14085,7,,
14085,7,,
14086,7,,
14086,7,,
14086,7,,
14086,7,,
14087,7,,
14087,7,,
14087,7,,
14087,7,,
14087,7,,
14087,7,,
14088,7,,
14088,7,,
14088,7,,
14088,7,,
14088,7,,
14088,7,,
14089,7,,
14089,7,,
14089,7,,
14089,7,,
14089,7,,
14089,7,,
14090,7,,
14090,7,,
14090,7,,
14090,7,,
14090,7,,
14090,7,,
14091,7,,
14091,7,,
14091,7,,
14091,7,,
14091,7,,
14091,7,,
14092,7,,
14092,7,,
14092,7,,
14092,7,,
14092,7,,
14092,7,,
14094,7,,
14094,7,,
14094,7,,
14094,7,,
14094,7,,
14094,7,,
14095,7,,
14095,7,,
14095,7,,
14095,7,,
14095,7,,
14095,7,,
14096,7,,
14096,7,,
14096,7,,
14096,7,,
14096,7,,
14096,7,,
14097,7,,
14097,7,,
14097,7,,
14097,7,,
14097,7,,
14097,7,,
14098,7,,
14098,7,,
14098,7,,
14098,7,,
14098,7,,
14098,7,,
14099,7,,
14099,7,,
14099,7,,
14099,7,,
14099,7,,
14099,7,,
14100,7,,
14100,7,,
14100,7,,
14100,7,,
14100,7,,
14100,7,,
14101,7,,
14101,7,,
14101,7,,
14102,7,,
14102,7,,
14102,7,,
14103,7,,
14103,7,,
14103,7,,
14103,7,,
14103,7,,
14103,7,,
14104,7,,
14104,7,,
14104,7,,
14104,7,,
14104,7,,
14104,7,,
14105,7,,
14105,7,,
14105,7,,
14105,7,,
14105,7,,
14105,7,,
14106,7,,
14106,7,,
14106,7,,
14106,7,,
14106,7,,
14106,7,,
14108,7,,
14108,7,,
14109,7,,
14109,7,,
14109,7,,
14109,7,,
14109,7,,
14109,7,,
14110,7,,
14110,7,,
14110,7,,
14110,7,,
14110,7,,
14110,7,,
14111,7,,
14111,7,,
14111,7,,
14111,7,,
14111,7,,
14111,7,,
14112,7,,
14112,7,,
14112,7,,
14112,7,,
14112,7,,
14112,7,,
14113,7,,
14113,7,,
14113,7,,
14113,7,,
14113,7,,
14114,7,,
14114,7,,
14114,7,,
14114,7,,
14114,7,,
14114,7,,
14115,7,,
14115,7,,
14115,7,,
14115,7,,
14115,7,,
14115,7,,
14116,7,,
14116,7,,
14116,7,,
14116,7,,
14116,7,,
14116,7,,
14117,7,,
14117,7,,
14117,7,,
14117,7,,
14118,7,,
14118,7,,
14118,7,,
14118,7,,
14120,7,,
14120,7,,
14120,7,,
14120,7,,
14121,7,,
14121,7,,
14121,7,,
14121,7,,
14122,7,,
14122,7,,
14122,7,,
14124,7,,
14124,7,,
14124,7,,
14124,7,,
14124,7,,
14125,7,,
14125,7,,
14125,7,,
14125,7,,
14125,7,,
14129,7,,
14129,7,,
14129,7,,
14129,7,,
14129,7,,
14130,7,,
14130,7,,
14130,7,,
14130,7,,
14133,7,,
14134,7,,
14134,7,,
14134,7,,
14137,7,,
14137,7,,
14137,7,,
14138,7,,
14138,7,,
14138,7,,
15001,7,,
15001,7,,
15001,7,,
15001,7,,
15001,7,,
15001,7,,
15002,7,,
15002,7,,
15002,7,,
15002,7,,
15002,7,,
15002,7,,
15003,7,,
15003,7,,
15003,7,,
15003,7,,
15003,7,,
15003,7,,
15005,7,,
15005,7,,
15005,7,,
15005,7,,
15005,7,,
15005,7,,
15006,7,,
15006,7,,
15006,7,,
15006,7,,
15006,7,,
15006,7,,
15007,7,,
15007,7,,
15007,7,,
15007,7,,
15007,7,,
15007,7,,
15008,7,,
15008,7,,
15008,7,,
15008,7,,
15008,7,,
15008,7,,
15009,7,,
15009,7,,
15009,7,,
15009,7,,
15009,7,,
15009,7,,
15010,7,,
15010,7,,
15010,7,,
15010,7,,
15010,7,,
15010,7,,
15012,7,,
15012,7,,
15012,7,,
15012,7,,
15012,7,,
15012,7,,
15013,7,,
15013,7,,
15013,7,,
15013,7,,
15013,7,,
15013,7,,
15014,7,,
15014,7,,
15014,7,,
15014,7,,
15014,7,,
15014,7,,
15016,7,,
15016,7,,
15016,7,,
15016,7,,
15016,7,,
15016,7,,
15018,7,,
15018,7,,
15018,7,,
15018,7,,
15018,7,,
15018,7,,
15019,7,,
15019,7,,
15019,7,,
15019,7,,
15019,7,,
15019,7,,
15020,7,,
15020,7,,
15020,7,,
15020,7,,
15020,7,,
15020,7,,
15021,7,,
15021,7,,
15021,7,,
15021,7,,
15021,7,,
15021,7,,
15022,7,,
15022,7,,
15022,7,,
15022,7,,
15022,7,,
15022,7,,
15023,7,,
15023,7,,
15023,7,,
15023,7,,
15023,7,,
15023,7,,
15024,7,,
15024,7,,
15024,7,,
15024,7,,
15024,7,,
15024,7,,
15025,7,,
15025,7,,
15025,7,,
15025,7,,
15025,7,,
15025,7,,
15026,7,,
15026,7,,
15026,7,,
15026,7,,
15026,7,,
15026,7,,
15027,7,,
15027,7,,
15027,7,,
15027,7,,
15027,7,,
15027,7,,
15028,7,,
15028,7,,
15028,7,,
15028,7,,
15028,7,,
15028,7,,
15029,7,,
15029,7,,
15029,7,,
15029,7,,
15029,7,,
15029,7,,
15030,7,,
15030,7,,
15030,7,,
15030,7,,
15030,7,,
15030,7,,
15031,7,,
15031,7,,
15031,7,,
15031,7,,
15031,7,,
15031,7,,
15033,7,,
15033,7,,
15033,7,,
15033,7,,
15033,7,,
15033,7,,
15034,7,,
15034,7,,
15034,7,,
15034,7,,
15034,7,,
15034,7,,
15035,7,,
15035,7,,
15035,7,,
15035,7,,
15035,7,,
15035,7,,
15036,7,,
15036,7,,
15036,7,,
15036,7,,
15036,7,,
15036,7,,
15037,7,,
15037,7,,
15037,7,,
15037,7,,
15037,7,,
15037,7,,
15038,7,,
15038,7,,
15038,7,,
15039,7,,
15039,7,,
15039,7,,
15039,7,,
15039,7,,
15040,7,,
15040,7,,
15040,7,,
15040,7,,
15040,7,,
15040,7,,
15041,7,,
15041,7,,
15041,7,,
15041,7,,
15041,7,,
15041,7,,
15042,7,,
15042,7,,
15042,7,,
15042,7,,
15042,7,,
15042,7,,
15044,7,,
15044,7,,
15044,7,,
15044,7,,
15044,7,,
15044,7,,
15046,7,,
15046,7,,
15046,7,,
15046,7,,
15046,7,,
15046,7,,
15047,7,,
15047,7,,
15047,7,,
15047,7,,
15047,7,,
15047,7,,
15048,7,,
15048,7,,
15049,7,,
15049,7,,
15049,7,,
15049,7,,
15050,7,,
15050,7,,
15050,7,,
15050,7,,
15050,7,,
15050,7,,
15052,7,,
15052,7,,
15052,7,,
15058,7,,
16001,7,,
16001,7,,
16002,7,,
16002,7,,
16003,7,,
16003,7,,
16003,7,,
16003,7,,
16003,7,,
16004,7,,
16004,7,,
16004,7,,
16004,7,,
16004,7,,
16004,7,,
16005,7,,
16006,7,,
16006,7,,
16006,7,,
16006,7,,
16006,7,,
16006,7,,
16007,7,,
16007,7,,
16007,7,,
16007,7,,
16007,7,,
16007,7,,
16008,7,,
16008,7,,
16008,7,,
16008,7,,
16008,7,,
16008,7,,
16009,7,,
16009,7,,
16009,7,,
16009,7,,
16009,7,,
16009,7,,
16010,7,,
16010,7,,
16010,7,,
16010,7,,
16010,7,,
16010,7,,
16011,7,,
16011,7,,
16011,7,,
16011,7,,
16011,7,,
16011,7,,
16012,7,,
16012,7,,
16012,7,,
16012,7,,
16012,7,,
16012,7,,
16013,7,,
16013,7,,
16013,7,,
16014,7,,
16014,7,,
16014,7,,
16014,7,,
16014,7,,
16014,7,,
16015,7,,
16015,7,,
16015,7,,
16015,7,,
16015,7,,
16015,7,,
16016,7,,
16016,7,,
16016,7,,
16016,7,,
16016,7,,
16016,7,,
16017,7,,
16017,7,,
16017,7,,
16017,7,,
16017,7,,
16018,7,,
16018,7,,
16019,7,,
16019,7,,
16019,7,,
16019,7,,
16019,7,,
16019,7,,
16020,7,,
16020,7,,
16020,7,,
16020,7,,
16020,7,,
16020,7,,
16021,7,,
16021,7,,
16021,7,,
16021,7,,
16021,7,,
16022,7,,
16022,7,,
16022,7,,
16022,7,,
16022,7,,
16022,7,,
16023,7,,
16023,7,,
16023,7,,
16023,7,,
16023,7,,
16023,7,,
16024,7,,
16024,7,,
16024,7,,
16024,7,,
16024,7,,
16025,7,,
16025,7,,
16025,7,,
16025,7,,
16025,7,,
16025,7,,
16026,7,,
16026,7,,
16026,7,,
16026,7,,
16026,7,,
16026,7,,
16027,7,,
16027,7,,
16027,7,,
16027,7,,
16027,7,,
16027,7,,
16028,7,,
16028,7,,
16028,7,,
16028,7,,
16028,7,,
16028,7,,
16029,7,,
16029,7,,
16029,7,,
16029,7,,
16029,7,,
16029,7,,
16030,7,,
16030,7,,
16030,7,,
16030,7,,
16030,7,,
16030,7,,
16031,7,,
16031,7,,
16031,7,,
16031,7,,
16031,7,,
16031,7,,
16032,7,,
16032,7,,
16032,7,,
16032,7,,
16032,7,,
16032,7,,
16033,7,,
16033,7,,
16033,7,,
16033,7,,
16033,7,,
16033,7,,
16034,7,,
16034,7,,
16034,7,,
16034,7,,
16034,7,,
16034,7,,
16035,7,,
16035,7,,
16035,7,,
16035,7,,
16035,7,,
16036,7,,
16036,7,,
16036,7,,
16036,7,,
16036,7,,
16036,7,,
16037,7,,
16037,7,,
16037,7,,
16037,7,,
16037,7,,
16037,7,,
16038,7,,
16038,7,,
16038,7,,
16038,7,,
16038,7,,
16038,7,,
16039,7,,
16039,7,,
16040,7,,
16040,7,,
16040,7,,
16040,7,,
16040,7,,
16040,7,,
16041,7,,
16041,7,,
16041,7,,
16041,7,,
16042,7,,
16042,7,,
16042,7,,
16042,7,,
16042,7,,
16042,7,,
16043,7,,
16043,7,,
16043,7,,
16043,7,,
16043,7,,
16043,7,,
16044,7,,
16044,7,,
16044,7,,
16044,7,,
16044,7,,
16045,7,,
16045,7,,
16045,7,,
16045,7,,
16045,7,,
16045,7,,
16046,7,,
16046,7,,
16046,7,,
16046,7,,
16046,7,,
16046,7,,
16047,7,,
16047,7,,
16047,7,,
16047,7,,
16047,7,,
16047,7,,
16048,7,,
16048,7,,
16048,7,,
16048,7,,
16049,7,,
16049,7,,
16049,7,,
16049,7,,
16050,7,,
16050,7,,
16050,7,,
16050,7,,
16051,7,,
16051,7,,
16051,7,,
16051,7,,
16051,7,,
16052,7,,
16052,7,,
16052,7,,
16052,7,,
16053,7,,
16053,7,,
16053,7,,
16053,7,,
16053,7,,
16060,7,,
16061,7,,
16063,7,,
16063,7,,
16066,7,,
16066,7,,
1002,7,2.3,38
1003,7,2.3,38
1004,7,2.3,38
1005,7,2.3,38
1006,7,2.3,38
1007,7,2.3,38
1008,7,2.3,38
1009,7,2.3,38
1010,7,2.3,38
1011,7,2.3,38
1012,7,2.3,38
1013,7,2.3,38
1014,7,2.3,38
1015,7,2.3,38
1016,7,2.3,38
1017,7,2.3,38
1018,7,2.3,38
1019,7,2.3,38
1020,7,2.3,38
1021,7,2.3,38
1022,7,2.3,38
1023,7,2.3,38
1024,7,2.3,38
1025,7,2.3,38
1026,7,2.3,38
1029,7,2.3,38
1031,7,2.3,38
1032,7,2.3,38
1033,7,2.3,38
1034,7,2.3,38
1035,7,2.3,38
1036,7,2.3,38
1037,7,2.4000001,38
1038,7,2.3,38
1039,7,2.3,38
1042,7,2.3,38
1045,7,2.3,38
1047,7,2.3,38
2001,7,2.3,38.099998
2002,7,2.3,38.099998
2003,7,2.3,38.099998
2004,7,2.3,38.099998
2005,7,2.3,38.099998
2007,7,2.3,38.099998
2009,7,2.3,38.099998
2010,7,2.3,38.099998
2011,7,2.3,38.099998
2012,7,2.3,38.099998
2013,7,,
2015,7,2.3,38.099998
2016,7,2.3,38.099998
2017,7,2.3,38.099998
2018,7,2.3,38.099998
2019,7,2.3,38.099998
2020,7,2.3,38.099998
2021,7,2.3,38.099998
2022,7,2.3,38.099998
2023,7,2.3,38.099998
2024,7,2.3,38.099998
2025,7,2.3,38.099998
2026,7,2.3,38.099998
2027,7,2.3,38
2028,7,2.3,38.099998
2029,7,2.3,38
2030,7,2.3,38.099998
2031,7,2.3,38.099998
2032,7,2.3,38.099998
2033,7,2.3,38.099998
2034,7,2.3,38
2035,7,2.3,38
2036,7,2.3,38.099998
2037,7,2.3,38.099998
2038,7,2.3,38.099998
2041,7,,
2043,7,2.3,38.099998
2044,7,2.3,38.099998
2045,7,2.3,38
2046,7,2.3,38
2047,7,2.3,38
2048,7,2.3,38
2049,7,2.3,38
2050,7,2.3,38
2051,7,2.3,38
2052,7,2.3,38
2053,7,2.3,38
2054,7,2.3,38
2056,7,2.3,38.099998
2057,7,2.3,38
2060,7,2.3,38
2065,7,2.3,38
2067,7,2.3,38
2068,7,2.3,38
2069,7,2.3,38
2072,7,2.3,38
2073,7,2.3,38
2074,7,2.3,38
2075,7,2.3,38.099998
2076,7,2.3,38.099998
2077,7,2.3,38.099998
2078,7,2.3,38
2079,7,2.3,38.099998
2080,7,2.3,38
2081,7,2.3,38.099998
2082,7,2.3,38.099998
2084,7,2.3,38
2089,7,2.3,38.099998
2090,7,2.3,38.099998
2091,7,2.3,38.099998
2093,7,2.3,38.099998
2094,7,2.3,38.099998
2095,7,2.3,38.099998
2096,7,2.3,38.099998
2097,7,2.3,38.099998
2098,7,2.3,38
2099,7,2.3,38
2100,7,2.3,38.099998
2102,7,2.3,38.099998
2103,7,2.3,38.099998
2106,7,2.3,38
2110,7,2.3,38.099998
2111,7,2.3,38.099998
2112,7,2.3,38.099998
2114,7,2.3,38.099998
2126,7,2.3,38.099998
3001,7,2.3,38
3002,7,2.3,38
3003,7,2.3,38
3006,7,2.3,38
3007,7,2.3,38
3008,7,2.3,38
3009,7,2.3,38
3010,7,2.3,38.099998
3011,7,2.3,38
3013,7,2.3,38
3015,7,2.3,38
3016,7,2.3,38
3018,7,2.3,38
3020,7,2.3,38
3021,7,2.3,38.099998
3022,7,2.3,38
3023,7,2.3,38
3024,7,2.3,38
3026,7,2.3,38
3027,7,2.3,38
3028,7,2.3,38
3029,7,2.3,38
3031,7,2.3,38
3033,7,2.3,38
3034,7,2.3,38
3035,7,2.3,38
3041,7,2.3,38
4001,7,2.3,38
4002,7,2.7,38.099998
4004,7,2.7,38.099998
4005,7,2.7,38.099998
4007,7,2.7,38.099998
4009,7,,
4010,7,2.7,38.099998
4011,7,2.7,38.099998
4013,7,2.9000001,38.299999
4014,7,2.9000001,38.299999
4019,7,2.9000001,38.200001
4020,7,2.5,38
4021,7,2.7,38.099998
4022,7,2.5999999,38.200001
4023,7,,
4025,7,2.5,38
4026,7,2.5,38
4027,7,2.5,38
4028,7,2.5,38.099998
4029,7,2.7,38.099998
4030,7,2.5,38.099998
4031,7,2.7,38.099998
4032,7,2.7,38.099998
4033,7,2.7,38.099998
4034,7,2.7,38.099998
4035,7,2.7,38.099998
4037,7,2.7,38.099998
4038,7,2.7,38.099998
4039,7,2.7,38.099998
4040,7,2.7,38.099998
4041,7,,
4043,7,2.5999999,38.200001
4044,7,2.7,38.099998
4045,7,2.7,38.099998
4047,7,,
4048,7,2.8,38.599998
4050,7,2.7,38.099998
4051,7,2.7,38.099998
4052,7,2.7,38.099998
4053,7,2.7,38.099998
4054,7,2.7,38.099998
4055,7,2.5,38
4057,7,2.9000001,38.200001
4058,7,2.7,38.099998
4059,7,2.7,38.099998
4060,7,2.7,38.099998
4063,7,2.7,38.099998
4064,7,2.7,38.099998
4066,7,2.7,38.099998
4068,7,2.7,38.099998
4070,7,2.5,38.099998
4071,7,2.7,38.099998
4073,7,2.7,38.099998
4074,7,2.5,38.099998
4075,7,2.7,38.099998
4076,7,2.7,38.099998
4078,7,2.5,38
4079,7,2.5,38
4082,7,2.5999999,38.200001
4084,7,2.9000001,38.200001
4086,7,2.7,38.099998
4087,7,2.7,38.099998
4089,7,2.7,38.099998
4090,7,2.7,38.099998
4095,7,2.7,38.099998
4103,7,2.5999999,38.200001
4107,7,,
4108,7,2.5999999,38.200001
4110,7,2.7,38.099998
4111,7,2.5,38.099998
5001,7,3.3,37.299999
5002,7,3.3,37.299999
5005,7,3.3,37.299999
5008,7,3.5,37.5
5009,7,3.3,37.299999
5010,7,3.3,37.299999
5011,7,3.3,37.299999
5012,7,3.3,37.299999
5013,7,3.3,37.299999
5015,7,3.3,37.299999
5016,7,3.3,37.299999
5018,7,3.2,37.400002
5019,7,3.4000001,37.200001
5020,7,3.4000001,37.200001
5021,7,3.7,37.299999
5022,7,3.7,37.299999
5024,7,3.4000001,37.200001
5027,7,3.9000001,37.299999
5030,7,3.3,37.299999
5034,7,3.5,37.700001
5037,7,3.3,37.299999
5038,7,3.4000001,37.700001
5041,7,3.4000001,37.700001
5044,7,3.4000001,37.5
5045,7,3.3,37.299999
5046,7,3.3,37.299999
5047,7,3.2,37.400002
5049,7,3.3,37.299999
5050,7,3.3,37.299999
5051,7,3.5,37.5
5052,7,3.3,37.299999
5053,7,3.2,37.799999
5054,7,3.3,37.299999
5055,7,3.3,37.299999
5056,7,3.3,37.299999
5057,7,3.3,37.700001
5061,7,3.3,37.299999
5066,7,3.3,37.299999
5067,7,3.3,37.299999
5068,7,3.5999999,37.400002
5069,7,3.7,37.400002
5070,7,3.3,37.299999
5072,7,3.2,37.200001
5073,7,3.3,37.299999
5075,7,3.3,37.299999
5077,7,3.3,37.299999
5082,7,3.3,37.299999
5084,7,3.4000001,37.200001
5086,7,3.3,37.299999
5088,7,3.3,37.299999
5089,7,3.5999999,37.299999
5093,7,3.3,37.700001
5094,7,3.3,37.299999
5096,7,3.3,37.299999
6001,7,3.0999999,37.400002
6002,7,3.0999999,37.400002
6004,7,,
6005,7,3.0999999,37.400002
6007,7,3.0999999,37.400002
6008,7,,
6009,7,3.0999999,37.400002
6011,7,3.2,37.400002
6012,7,,
6013,7,3.0999999,37.400002
6014,7,,
6015,7,3.0999999,37.400002
6016,7,3.0999999,37.400002
6018,7,3.0999999,37.400002
6019,7,3.0999999,37.400002
6020,7,3.0999999,37.400002
6021,7,3.0999999,37.400002
6022,7,3.0999999,37.400002
6023,7,3.0999999,37.400002
6024,7,3.0999999,37.400002
6025,7,2.7,38.099998
6026,7,3.0999999,37.400002
6027,7,3.0999999,37.400002
6028,7,3.4000001,37.799999
6029,7,3.3,37.700001
6030,7,3.0999999,37.400002
6031,7,3.0999999,37.400002
6032,7,3.0999999,37.400002
6033,7,3.0999999,37.400002
6034,7,3.0999999,37.400002
6035,7,3.0999999,37.400002
6036,7,3.0999999,37.400002
6038,7,3.0999999,37.400002
6040,7,3.2,37.400002
6041,7,3.2,37.400002
6042,7,3.2,37.400002
6043,7,3.2,37.400002
6044,7,3.2,37.400002
6045,7,3.2,37.400002
6046,7,3.2,37.299999
6047,7,3.2,37.299999
6048,7,3.2,37.299999
6049,7,3.0999999,37.400002
6050,7,3.0999999,37.400002
6052,7,3.0999999,37.400002
6053,7,3,37.299999
6054,7,3,37.299999
6056,7,3,37.299999
6057,7,3,37.299999
6058,7,3.0999999,37.400002
6059,7,3,37.400002
6060,7,3.0999999,37.400002
6061,7,3.3,37.299999
6062,7,3.2,37.700001
6063,7,3.2,37.400002
6064,7,3.2,37.400002
6065,7,3.2,37.400002
6066,7,3.3,38.400002
6067,7,3.2,37.400002
6068,7,3.2,37.400002
6069,7,3.2,37.400002
6070,7,3.2,37.400002
6071,7,3.2,37.400002
6072,7,3.2,37.299999
6073,7,3.0999999,37.200001
6074,7,3.2,37.200001
6076,7,3.2,37.200001
6077,7,3.2,37.200001
6078,7,3,37.299999
6079,7,3,37.299999
6081,7,3,37.299999
6082,7,3.3,37.299999
6084,7,3.3,37.299999
6085,7,3.2,37.599998
6086,7,3.0999999,37.400002
6087,7,3.0999999,37.400002
6088,7,3.0999999,37.400002
6089,7,3.0999999,37.400002
6090,7,3.0999999,37.400002
6092,7,3.0999999,37.400002
6093,7,3.0999999,37.400002
6094,7,3.0999999,37.400002
6095,7,3.0999999,37.400002
6096,7,3.0999999,37.400002
6098,7,3.0999999,37.400002
6101,7,3.0999999,37.400002
6102,7,3.0999999,37.400002
6103,7,3.0999999,37.400002
6104,7,3.0999999,37.400002
6105,7,,
6107,7,3.2,37.599998
6108,7,3.4000001,37.799999
6109,7,3,37.299999
6112,7,3.2,37.299999
6113,7,3.0999999,37.400002
6114,7,3.2,37.400002
6115,7,,
6116,7,3.0999999,37.400002
6123,7,3.0999999,37.400002
6124,7,3.0999999,37.400002
7002,7,3.3,38.400002
7003,7,3.3,38.400002
7004,7,3.3,38.400002
7005,7,3.3,38.400002
7006,7,3.3,38.400002
7007,7,3.3,38.400002
7008,7,3.3,38.400002
7009,7,3.3,38.400002
7010,7,3.3,38.400002
7011,7,3.3,38.400002
7012,7,3.3,38.400002
7013,7,3.3,38.400002
7014,7,3.3,38.400002
7015,7,3.3,38.400002
7016,7,3.3,38.400002
7017,7,3.3,38.400002
7018,7,3.3,38.400002
7019,7,3.3,38.400002
7020,7,3.3,38.400002
7021,7,3.3,38.400002
7022,7,3.3,38.400002
7023,7,3.3,38.400002
7024,7,3.3,38.400002
7025,7,3.3,38.400002
7026,7,3.3,38.400002
7027,7,3.3,38.400002
7028,7,3.3,38.400002
7029,7,3.3,38.400002
7030,7,3.3,38.400002
7031,7,3.3,38.400002
7032,7,3.3,38.400002
7033,7,3.3,38.400002
7034,7,3.3,38.400002
7035,7,3.3,38.400002
7036,7,3.3,38.400002
7037,7,3.3,38.400002
7038,7,3.3,38.400002
7039,7,3.3,38.400002
7040,7,3.3,38.400002
7041,7,2.7,38.099998
7042,7,3.3,38.400002
7043,7,3.3,38.400002
7049,7,3.3,38.400002
8001,7,2.2,37.900002
8002,7,2.2,37.900002
8003,7,2.2,37.900002
8005,7,2.2,37.900002
8006,7,2.3,37.900002
8007,7,2.2,37.900002
8009,7,2.2,37.900002
8010,7,2.2,37.900002
8011,7,2.2,37.900002
8012,7,2.2,37.900002
8013,7,2.2,37.900002
8014,7,2.2,37.900002
8015,7,2.2,37.900002
8018,7,2.2,37.900002
8019,7,2.2,37.900002
8020,7,2.2,37.900002
8021,7,2.2,37.900002
8022,7,2.2,37.900002
8024,7,2.2,37.900002
8025,7,2.2,37.900002
8026,7,2.2,37.900002
8027,7,2.2,37.900002
8029,7,2.2,37.900002
8030,7,2.2,37.900002
8032,7,2.2,37.900002
8034,7,2.2,37.900002
8035,7,2.2,37.900002
8036,7,2,37.900002
8038,7,2.2,37.900002
8039,7,2.2,37.900002
8040,7,,
8041,7,,
8044,7,2.2,37.900002
8045,7,2.2,37.900002
8047,7,2.2,37.900002
8048,7,2.2,37.900002
8049,7,2.2,37.900002
8051,7,,
8052,7,2.2,37.900002
8053,7,2.2,37.900002
8054,7,2.2,37.900002
8055,7,2.2,37.900002
8056,7,2.2,37.900002
8057,7,2.2,37.900002
8059,7,2.2,37.900002
8061,7,2.2,37.900002
8062,7,2.2,37.900002
8070,7,2.2,37.900002
9001,7,,
9002,7,2.5,37.599998
9003,7,2.5,37.599998
9004,7,2.5999999,37.700001
9005,7,2.5,37.5
9006,7,2.5,37.599998
9007,7,2.5,37.599998
9008,7,2.5,37.599998
9009,7,2.5,37.5
9010,7,2.5,37.599998
9011,7,2.5,37.599998
9012,7,2.5,37.599998
9013,7,2.5,37.599998
9014,7,2.5,37.599998
9015,7,2.5,37.5
9016,7,2.5,37.599998
9017,7,2.4000001,37.799999
9020,7,2.5,37.599998
9021,7,2.5,37.599998
9022,7,2.5,37.599998
9023,7,,
9024,7,2.5999999,37.700001
9025,7,2.5,37.599998
9026,7,2.5,37.599998
9027,7,2.5,37.599998
9028,7,2.5,37.599998
9029,7,2.5,37.599998
9030,7,1.6,37.799999
9031,7,2.5,37.599998
9032,7,2.5,37.599998
9033,7,2.5,37.599998
9034,7,2.5,37.599998
9035,7,2.5,37.599998
9036,7,2.5,37.599998
9037,7,2.5,37.599998
9038,7,2.5,37.599998
9039,7,2.5,37.599998
9040,7,2.5,37.599998
9041,7,2.5999999,37.5
9042,7,2.5,37.5
9043,7,2.5,37.5
9044,7,2.5,37.599998
9045,7,2.4000001,37.799999
9046,7,2.5,37.599998
9047,7,2.5,37.599998
9048,7,2.5,37.599998
9049,7,2.5,37.599998
9050,7,,
9051,7,2.5,37.599998
9052,7,2.5,37.599998
9053,7,2.5999999,37.5
9054,7,2.5,37.599998
9055,7,2.5,37.599998
9056,7,2.5,37.5
9057,7,2.5999999,37.5
9058,7,2.5999999,37.5
9059,7,,
9060,7,2.5,37.5
9061,7,2.5,37.5
9062,7,2.5,37.599998
9063,7,2.5,37.599998
9065,7,2.5,37.599998
9066,7,2.5999999,37.700001
9067,7,2.5,37.599998
9068,7,2.5,37.599998
9069,7,2.5,37.599998
9070,7,2.5,37.599998
9071,7,2.5999999,37.700001
9072,7,,
9073,7,2.5999999,37.700001
9074,7,2.5999999,37.700001
9075,7,2.5,37.599998
9076,7,2.5,37.5
9077,7,2.5,37.599998
9078,7,2.5,37.599998
9079,7,2.5999999,37.5
9080,7,2.5,37.599998
9081,7,2.5,37.599998
9082,7,2.5,37.599998
9083,7,,
9084,7,2.5,37.599998
9085,7,2.5,37.599998
9086,7,,
9087,7,2.5,37.599998
9088,7,2.5,37.599998
9089,7,2.5,37.599998
9090,7,2.5,37.599998
9091,7,2.5,37.599998
9092,7,2.5,37.599998
9093,7,2.5,37.599998
9094,7,2.5,37.599998
9095,7,2.5,37.599998
9096,7,2.5999999,37.5
9097,7,2.5,37.599998
9098,7,2.5,37.599998
9099,7,2.5,37.599998
9100,7,2.5,37.599998
9106,7,2.5,37.599998
9108,7,2.5,37.599998
9111,7,2.5,37.5
9115,7,2.5,37.599998
10001,7,2.5999999,37.5
10002,7,2.5999999,37.5
10003,7,2.5999999,37.5
10004,7,2.5999999,37.5
10005,7,2.5999999,37.5
10006,7,2.5999999,37.5
10007,7,2.5999999,37.5
10009,7,2.5999999,37.5
10010,7,2.5999999,37.5
10011,7,2.5999999,37.5
10012,7,2.7,37.5
10013,7,2.5999999,37.5
10014,7,2.5999999,37.5
10016,7,2.5999999,37.5
10017,7,2.5999999,37.5
10018,7,2.5999999,37.5
10019,7,2.5999999,37.5
10020,7,2.5999999,37.5
10021,7,2.5999999,37.5
10022,7,2.5999999,37.5
10023,7,2.5999999,37.5
10024,7,2.5999999,37.5
10025,7,2.5999999,37.5
10026,7,2.5999999,37.5
10027,7,2.5999999,37.5
10029,7,2.5999999,37.5
10030,7,2.5999999,37.5
10031,7,2.5999999,37.5
10033,7,2.5999999,37.5
10036,7,2.5,37.599998
11001,7,2,37.900002
11002,7,2,37.900002
11003,7,2,37.900002
11004,7,2,37.900002
11005,7,2,37.900002
11006,7,2,37.900002
11007,7,2,37.900002
11008,7,2,37.900002
11010,7,2,37.900002
11011,7,2,37.900002
11012,7,2,37.900002
11013,7,2,37.900002
11014,7,2,37.900002
11015,7,2,37.900002
11018,7,2,37.900002
11020,7,2,37.900002
11021,7,2,37.900002
